num_heads_enc: 2	num_heads_dec: 2	dropout: 0.2	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 256
Steps: 750	Loss: 95466.21094	PPL: 89.38477	bleu: 0.00000	LR: 0.00020000	*
Steps: 750	Loss: 95466.21094	PPL: 89.38477	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 82517.15625	PPL: 48.59524	bleu: 4.06020	LR: 0.00020000	*
Steps: 1500	Loss: 82517.15625	PPL: 48.59524	bleu: 4.06020	LR: 0.00020000	*
Steps: 2250	Loss: 73211.84375	PPL: 31.36170	bleu: 7.28108	LR: 0.00020000	*
Steps: 2250	Loss: 73211.84375	PPL: 31.36170	bleu: 7.28108	LR: 0.00020000	*
Steps: 3000	Loss: 67076.06250	PPL: 23.49570	bleu: 11.92263	LR: 0.00020000	*
Steps: 3000	Loss: 67076.06250	PPL: 23.49570	bleu: 11.92263	LR: 0.00020000	*
Steps: 3750	Loss: 62381.55859	PPL: 18.83805	bleu: 14.78323	LR: 0.00020000	*
Steps: 3750	Loss: 62381.55859	PPL: 18.83805	bleu: 14.78323	LR: 0.00020000	*
Steps: 4500	Loss: 59280.42969	PPL: 16.27988	bleu: 17.13642	LR: 0.00020000	*
Steps: 4500	Loss: 59280.42969	PPL: 16.27988	bleu: 17.13642	LR: 0.00020000	*
Steps: 5250	Loss: 56823.19922	PPL: 14.50197	bleu: 19.00311	LR: 0.00020000	*
Steps: 5250	Loss: 56823.19922	PPL: 14.50197	bleu: 19.00311	LR: 0.00020000	*
Steps: 6000	Loss: 54721.35547	PPL: 13.13611	bleu: 21.98596	LR: 0.00020000	*
Steps: 6000	Loss: 54721.35547	PPL: 13.13611	bleu: 21.98596	LR: 0.00020000	*
Steps: 6750	Loss: 53845.85547	PPL: 12.60585	bleu: 22.83733	LR: 0.00020000	*
Steps: 6750	Loss: 53845.85547	PPL: 12.60585	bleu: 22.83733	LR: 0.00020000	*
Steps: 7500	Loss: 52766.15234	PPL: 11.98129	bleu: 24.81735	LR: 0.00020000	*
Steps: 7500	Loss: 52766.15234	PPL: 11.98129	bleu: 24.81735	LR: 0.00020000	*
Steps: 8250	Loss: 51589.54297	PPL: 11.33587	bleu: 26.37114	LR: 0.00020000	*
Steps: 8250	Loss: 51589.54297	PPL: 11.33587	bleu: 26.37114	LR: 0.00020000	*
Steps: 9000	Loss: 51334.64453	PPL: 11.20069	bleu: 26.24696	LR: 0.00020000	*
Steps: 9000	Loss: 51334.64453	PPL: 11.20069	bleu: 26.24696	LR: 0.00020000	*
Steps: 9750	Loss: 50579.42578	PPL: 10.80957	bleu: 29.34930	LR: 0.00020000	*
Steps: 9750	Loss: 50579.42578	PPL: 10.80957	bleu: 29.34930	LR: 0.00020000	*
Steps: 10500	Loss: 49960.83594	PPL: 10.49941	bleu: 29.33681	LR: 0.00020000	*
Steps: 10500	Loss: 49960.83594	PPL: 10.49941	bleu: 29.33681	LR: 0.00020000	*
Steps: 11250	Loss: 49506.52344	PPL: 10.27730	bleu: 31.21539	LR: 0.00020000	*
Steps: 11250	Loss: 49506.52344	PPL: 10.27730	bleu: 31.21539	LR: 0.00020000	*
Steps: 12000	Loss: 49440.60547	PPL: 10.24547	bleu: 31.12309	LR: 0.00020000	*
Steps: 12000	Loss: 49440.60547	PPL: 10.24547	bleu: 31.12309	LR: 0.00020000	*
Steps: 12750	Loss: 49113.55859	PPL: 10.08898	bleu: 31.38098	LR: 0.00020000	*
Steps: 12750	Loss: 49113.55859	PPL: 10.08898	bleu: 31.38098	LR: 0.00020000	*
Steps: 13500	Loss: 49411.60156	PPL: 10.23149	bleu: 31.50316	LR: 0.00020000	
Steps: 13500	Loss: 49411.60156	PPL: 10.23149	bleu: 31.50316	LR: 0.00020000	
Steps: 14250	Loss: 49498.00781	PPL: 10.27318	bleu: 33.17964	LR: 0.00020000	
Steps: 14250	Loss: 49498.00781	PPL: 10.27318	bleu: 33.17964	LR: 0.00020000	
