num_heads_enc: 2	num_heads_dec: 2	dropout: 0.2	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 128
Steps: 750	Loss: 98470.10156	PPL: 102.95820	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 89867.73438	PPL: 68.68068	bleu: 1.37451	LR: 0.00020000	*
Steps: 2250	Loss: 81611.46094	PPL: 46.56740	bleu: 4.91932	LR: 0.00020000	*
Steps: 3000	Loss: 75367.42188	PPL: 34.71028	bleu: 5.62328	LR: 0.00020000	*
Steps: 3750	Loss: 70847.49219	PPL: 28.05911	bleu: 8.95720	LR: 0.00020000	*
Steps: 4500	Loss: 67414.78125	PPL: 23.87325	bleu: 12.25422	LR: 0.00020000	*
Steps: 5250	Loss: 64312.83594	PPL: 20.63051	bleu: 12.59636	LR: 0.00020000	*
Steps: 6000	Loss: 61835.82031	PPL: 18.36037	bleu: 14.46290	LR: 0.00020000	*
Steps: 6750	Loss: 60495.22266	PPL: 17.23775	bleu: 16.85895	LR: 0.00020000	*
Steps: 7500	Loss: 58129.17969	PPL: 15.42128	bleu: 17.53565	LR: 0.00020000	*
Steps: 8250	Loss: 56473.19141	PPL: 14.26504	bleu: 20.16389	LR: 0.00020000	*
Steps: 9000	Loss: 55184.03906	PPL: 13.42529	bleu: 20.31400	LR: 0.00020000	*
Steps: 9750	Loss: 54544.38281	PPL: 13.02715	bleu: 21.74916	LR: 0.00020000	*
Steps: 10500	Loss: 53780.81250	PPL: 12.56732	bleu: 21.68708	LR: 0.00020000	*
Steps: 11250	Loss: 52746.75000	PPL: 11.97036	bleu: 24.74289	LR: 0.00020000	*
Steps: 12000	Loss: 51935.13672	PPL: 11.52175	bleu: 26.30992	LR: 0.00020000	*
Steps: 12750	Loss: 51584.48438	PPL: 11.33317	bleu: 26.60513	LR: 0.00020000	*
Steps: 13500	Loss: 50975.80078	PPL: 11.01312	bleu: 25.89831	LR: 0.00020000	*
Steps: 14250	Loss: 50637.82031	PPL: 10.83932	bleu: 27.60779	LR: 0.00020000	*
Steps: 15000	Loss: 50149.33203	PPL: 10.59297	bleu: 28.06148	LR: 0.00020000	*
Steps: 15750	Loss: 50204.75391	PPL: 10.62064	bleu: 27.74122	LR: 0.00020000	
Steps: 16500	Loss: 49765.31641	PPL: 10.40324	bleu: 30.54033	LR: 0.00020000	*
Steps: 17250	Loss: 49685.37500	PPL: 10.36418	bleu: 29.19435	LR: 0.00020000	*
Steps: 18000	Loss: 49269.42188	PPL: 10.16326	bleu: 29.06183	LR: 0.00020000	*
Steps: 18750	Loss: 49708.79297	PPL: 10.37561	bleu: 30.47712	LR: 0.00020000	
Steps: 19500	Loss: 48695.85938	PPL: 9.89258	bleu: 30.47200	LR: 0.00020000	*
Steps: 20250	Loss: 49536.56641	PPL: 10.29184	bleu: 30.34103	LR: 0.00020000	
Steps: 21000	Loss: 48804.40234	PPL: 9.94325	bleu: 31.69914	LR: 0.00020000	
Steps: 21750	Loss: 48785.55469	PPL: 9.93443	bleu: 31.16337	LR: 0.00020000	
Steps: 22500	Loss: 48529.94141	PPL: 9.81564	bleu: 31.25640	LR: 0.00020000	*
Steps: 23250	Loss: 48891.67578	PPL: 9.98417	bleu: 30.99090	LR: 0.00020000	
Steps: 24000	Loss: 49287.39453	PPL: 10.17186	bleu: 30.44470	LR: 0.00020000	
Steps: 24750	Loss: 48938.85938	PPL: 10.00637	bleu: 33.22404	LR: 0.00020000	
Steps: 25500	Loss: 48921.29297	PPL: 9.99810	bleu: 32.67030	LR: 0.00020000	
Steps: 26250	Loss: 49044.94922	PPL: 10.05645	bleu: 32.71088	LR: 0.00020000	
Steps: 27000	Loss: 48749.79688	PPL: 9.91773	bleu: 32.60628	LR: 0.00020000	
Steps: 27750	Loss: 49144.60547	PPL: 10.10373	bleu: 32.21304	LR: 0.00020000	
Steps: 28500	Loss: 49143.25000	PPL: 10.10309	bleu: 32.97687	LR: 0.00020000	
Steps: 29250	Loss: 49392.03516	PPL: 10.22208	bleu: 33.19469	LR: 0.00014000	
