num_heads_enc: 2	num_heads_dec: 4	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 256
Steps: 750	Loss: 94517.85156	PPL: 85.48300	bleu: 0.00000	LR: 0.00020000	*
Steps: 750	Loss: 94517.85156	PPL: 85.48300	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 81429.63281	PPL: 46.17060	bleu: 4.99768	LR: 0.00020000	*
Steps: 1500	Loss: 81429.63281	PPL: 46.17060	bleu: 4.99768	LR: 0.00020000	*
Steps: 2250	Loss: 72163.30469	PPL: 29.85164	bleu: 8.37454	LR: 0.00020000	*
Steps: 2250	Loss: 72163.30469	PPL: 29.85164	bleu: 8.37454	LR: 0.00020000	*
Steps: 3000	Loss: 65887.03906	PPL: 22.21701	bleu: 13.01667	LR: 0.00020000	*
Steps: 3000	Loss: 65887.03906	PPL: 22.21701	bleu: 13.01667	LR: 0.00020000	*
Steps: 3750	Loss: 61388.78125	PPL: 17.97812	bleu: 16.27333	LR: 0.00020000	*
Steps: 3750	Loss: 61388.78125	PPL: 17.97812	bleu: 16.27333	LR: 0.00020000	*
Steps: 4500	Loss: 57874.87109	PPL: 15.23781	bleu: 18.81179	LR: 0.00020000	*
Steps: 4500	Loss: 57874.87109	PPL: 15.23781	bleu: 18.81179	LR: 0.00020000	*
Steps: 5250	Loss: 55419.13281	PPL: 13.57466	bleu: 21.47900	LR: 0.00020000	*
Steps: 5250	Loss: 55419.13281	PPL: 13.57466	bleu: 21.47900	LR: 0.00020000	*
Steps: 6000	Loss: 53386.24609	PPL: 12.33610	bleu: 23.46083	LR: 0.00020000	*
Steps: 6000	Loss: 53386.24609	PPL: 12.33610	bleu: 23.46083	LR: 0.00020000	*
Steps: 6750	Loss: 52070.45703	PPL: 11.59536	bleu: 25.98904	LR: 0.00020000	*
Steps: 6750	Loss: 52070.45703	PPL: 11.59536	bleu: 25.98904	LR: 0.00020000	*
Steps: 7500	Loss: 51131.46094	PPL: 11.09409	bleu: 27.16204	LR: 0.00020000	*
Steps: 7500	Loss: 51131.46094	PPL: 11.09409	bleu: 27.16204	LR: 0.00020000	*
Steps: 8250	Loss: 50200.46875	PPL: 10.61849	bleu: 29.04610	LR: 0.00020000	*
Steps: 8250	Loss: 50200.46875	PPL: 10.61849	bleu: 29.04610	LR: 0.00020000	*
Steps: 9000	Loss: 49817.89453	PPL: 10.42902	bleu: 28.72515	LR: 0.00020000	*
Steps: 9000	Loss: 49817.89453	PPL: 10.42902	bleu: 28.72515	LR: 0.00020000	*
Steps: 9750	Loss: 49589.12891	PPL: 10.31734	bleu: 31.15395	LR: 0.00020000	*
Steps: 9750	Loss: 49589.12891	PPL: 10.31734	bleu: 31.15395	LR: 0.00020000	*
Steps: 10500	Loss: 49083.79688	PPL: 10.07486	bleu: 32.49869	LR: 0.00020000	*
Steps: 10500	Loss: 49083.79688	PPL: 10.07486	bleu: 32.49869	LR: 0.00020000	*
Steps: 11250	Loss: 48710.05469	PPL: 9.89920	bleu: 31.16595	LR: 0.00020000	*
Steps: 11250	Loss: 48710.05469	PPL: 9.89920	bleu: 31.16595	LR: 0.00020000	*
Steps: 12000	Loss: 48614.65625	PPL: 9.85485	bleu: 32.79377	LR: 0.00020000	*
Steps: 12000	Loss: 48614.65625	PPL: 9.85485	bleu: 32.79377	LR: 0.00020000	*
Steps: 12750	Loss: 48615.14844	PPL: 9.85508	bleu: 33.09118	LR: 0.00020000	
Steps: 12750	Loss: 48615.14844	PPL: 9.85508	bleu: 33.09118	LR: 0.00020000	
Steps: 13500	Loss: 48716.67969	PPL: 9.90228	bleu: 33.54707	LR: 0.00020000	
Steps: 13500	Loss: 48716.67969	PPL: 9.90228	bleu: 33.54707	LR: 0.00020000	
Steps: 14250	Loss: 48965.53125	PPL: 10.01894	bleu: 34.69489	LR: 0.00020000	
Steps: 14250	Loss: 48965.53125	PPL: 10.01894	bleu: 34.69489	LR: 0.00020000	
