num_heads_enc: 2	num_heads_dec: 8	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 128
Steps: 750	Loss: 97864.57812	PPL: 100.06554	bleu: 0.00000	LR: 0.00020000	*
Steps: 750	Loss: 97864.57812	PPL: 100.06554	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 89360.27344	PPL: 67.05981	bleu: 3.19703	LR: 0.00020000	*
Steps: 2250	Loss: 81746.60156	PPL: 46.86452	bleu: 5.45017	LR: 0.00020000	*
Steps: 1500	Loss: 89360.27344	PPL: 67.05981	bleu: 3.19703	LR: 0.00020000	*
Steps: 2250	Loss: 81746.60156	PPL: 46.86452	bleu: 5.45017	LR: 0.00020000	*
Steps: 3000	Loss: 76097.04688	PPL: 35.92288	bleu: 6.28400	LR: 0.00020000	*
Steps: 3750	Loss: 71868.56250	PPL: 29.44041	bleu: 8.56623	LR: 0.00020000	*
Steps: 3000	Loss: 76097.04688	PPL: 35.92288	bleu: 6.28400	LR: 0.00020000	*
Steps: 4500	Loss: 68377.56250	PPL: 24.97988	bleu: 11.72121	LR: 0.00020000	*
Steps: 3750	Loss: 71868.56250	PPL: 29.44041	bleu: 8.56623	LR: 0.00020000	*
Steps: 5250	Loss: 65236.30859	PPL: 21.54692	bleu: 13.15232	LR: 0.00020000	*
Steps: 4500	Loss: 68377.56250	PPL: 24.97988	bleu: 11.72121	LR: 0.00020000	*
Steps: 6000	Loss: 62703.59766	PPL: 19.12574	bleu: 14.38022	LR: 0.00020000	*
Steps: 5250	Loss: 65236.30859	PPL: 21.54692	bleu: 13.15232	LR: 0.00020000	*
Steps: 6750	Loss: 61168.05859	PPL: 17.79233	bleu: 16.62247	LR: 0.00020000	*
Steps: 6000	Loss: 62703.59766	PPL: 19.12574	bleu: 14.38022	LR: 0.00020000	*
Steps: 7500	Loss: 58586.35547	PPL: 15.75668	bleu: 17.68609	LR: 0.00020000	*
Steps: 6750	Loss: 61168.05859	PPL: 17.79233	bleu: 16.62247	LR: 0.00020000	*
Steps: 8250	Loss: 57401.19141	PPL: 14.90187	bleu: 18.29592	LR: 0.00020000	*
Steps: 7500	Loss: 58586.35547	PPL: 15.75668	bleu: 17.68609	LR: 0.00020000	*
Steps: 9000	Loss: 55848.37500	PPL: 13.85167	bleu: 20.54367	LR: 0.00020000	*
Steps: 8250	Loss: 57401.19141	PPL: 14.90187	bleu: 18.29592	LR: 0.00020000	*
Steps: 9750	Loss: 55200.60156	PPL: 13.43576	bleu: 21.03092	LR: 0.00020000	*
Steps: 9000	Loss: 55848.37500	PPL: 13.85167	bleu: 20.54367	LR: 0.00020000	*
