num_heads_enc: 4	num_heads_dec: 2	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 128
Steps: 1500	Loss: 89386.32031	PPL: 67.14207	bleu: 1.64550	LR: 0.00020000	*
Steps: 750	Loss: 98403.07031	PPL: 102.63391	bleu: 0.00000	LR: 0.00020000	*
Steps: 2250	Loss: 80660.41406	PPL: 44.52903	bleu: 4.58086	LR: 0.00020000	*
Steps: 1500	Loss: 89386.32031	PPL: 67.14207	bleu: 1.64550	LR: 0.00020000	*
Steps: 3000	Loss: 74062.85938	PPL: 32.64328	bleu: 8.68507	LR: 0.00020000	*
Steps: 3750	Loss: 69598.75781	PPL: 26.45761	bleu: 10.95958	LR: 0.00020000	*
Steps: 2250	Loss: 80660.41406	PPL: 44.52903	bleu: 4.58086	LR: 0.00020000	*
Steps: 4500	Loss: 65677.14844	PPL: 21.99863	bleu: 15.12255	LR: 0.00020000	*
Steps: 3000	Loss: 74062.85938	PPL: 32.64328	bleu: 8.68507	LR: 0.00020000	*
Steps: 5250	Loss: 62706.36328	PPL: 19.12823	bleu: 15.11058	LR: 0.00020000	*
Steps: 3750	Loss: 69598.75781	PPL: 26.45761	bleu: 10.95958	LR: 0.00020000	*
Steps: 6000	Loss: 60097.10547	PPL: 16.91778	bleu: 17.92191	LR: 0.00020000	*
Steps: 4500	Loss: 65677.14844	PPL: 21.99863	bleu: 15.12255	LR: 0.00020000	*
Steps: 6750	Loss: 59145.25781	PPL: 16.17664	bleu: 18.86127	LR: 0.00020000	*
Steps: 5250	Loss: 62706.36328	PPL: 19.12823	bleu: 15.11058	LR: 0.00020000	*
Steps: 7500	Loss: 56658.52344	PPL: 14.39001	bleu: 19.61857	LR: 0.00020000	*
Steps: 6000	Loss: 60097.10547	PPL: 16.91778	bleu: 17.92191	LR: 0.00020000	*
Steps: 8250	Loss: 55234.32031	PPL: 13.45710	bleu: 22.02647	LR: 0.00020000	*
Steps: 6750	Loss: 59145.25781	PPL: 16.17664	bleu: 18.86127	LR: 0.00020000	*
Steps: 9000	Loss: 53843.37500	PPL: 12.60438	bleu: 23.94420	LR: 0.00020000	*
Steps: 7500	Loss: 56658.52344	PPL: 14.39001	bleu: 19.61857	LR: 0.00020000	*
Steps: 9750	Loss: 53507.05469	PPL: 12.40644	bleu: 25.04290	LR: 0.00020000	*
Steps: 8250	Loss: 55234.32031	PPL: 13.45710	bleu: 22.02647	LR: 0.00020000	*
Steps: 10500	Loss: 52353.09766	PPL: 11.75063	bleu: 26.36445	LR: 0.00020000	*
Steps: 9000	Loss: 53843.37500	PPL: 12.60438	bleu: 23.94420	LR: 0.00020000	*
Steps: 11250	Loss: 51692.28516	PPL: 11.39081	bleu: 25.89520	LR: 0.00020000	*
Steps: 9750	Loss: 53507.05469	PPL: 12.40644	bleu: 25.04290	LR: 0.00020000	*
Steps: 12000	Loss: 50621.88672	PPL: 10.83120	bleu: 27.10478	LR: 0.00020000	*
Steps: 10500	Loss: 52353.09766	PPL: 11.75063	bleu: 26.36445	LR: 0.00020000	*
Steps: 12750	Loss: 50592.92188	PPL: 10.81644	bleu: 27.62454	LR: 0.00020000	*
Steps: 11250	Loss: 51692.28516	PPL: 11.39081	bleu: 25.89520	LR: 0.00020000	*
Steps: 13500	Loss: 49749.38281	PPL: 10.39544	bleu: 29.01140	LR: 0.00020000	*
Steps: 12000	Loss: 50621.88672	PPL: 10.83120	bleu: 27.10478	LR: 0.00020000	*
Steps: 14250	Loss: 49738.79297	PPL: 10.39027	bleu: 29.42660	LR: 0.00020000	*
Steps: 12750	Loss: 50592.92188	PPL: 10.81644	bleu: 27.62454	LR: 0.00020000	*
Steps: 15000	Loss: 49039.69922	PPL: 10.05397	bleu: 30.12388	LR: 0.00020000	*
Steps: 13500	Loss: 49749.38281	PPL: 10.39544	bleu: 29.01140	LR: 0.00020000	*
Steps: 15750	Loss: 49404.41406	PPL: 10.22803	bleu: 29.90508	LR: 0.00020000	
Steps: 14250	Loss: 49738.79297	PPL: 10.39027	bleu: 29.42660	LR: 0.00020000	*
Steps: 16500	Loss: 48572.66406	PPL: 9.83539	bleu: 31.36484	LR: 0.00020000	*
Steps: 15000	Loss: 49039.69922	PPL: 10.05397	bleu: 30.12388	LR: 0.00020000	*
Steps: 17250	Loss: 48996.58203	PPL: 10.03359	bleu: 31.39623	LR: 0.00020000	
Steps: 15750	Loss: 49404.41406	PPL: 10.22803	bleu: 29.90508	LR: 0.00020000	
Steps: 18000	Loss: 48523.43750	PPL: 9.81263	bleu: 31.25021	LR: 0.00020000	*
Steps: 16500	Loss: 48572.66406	PPL: 9.83539	bleu: 31.36484	LR: 0.00020000	*
Steps: 18750	Loss: 48798.91016	PPL: 9.94068	bleu: 33.13869	LR: 0.00020000	
Steps: 17250	Loss: 48996.58203	PPL: 10.03359	bleu: 31.39623	LR: 0.00020000	
Steps: 19500	Loss: 48129.44922	PPL: 9.63236	bleu: 32.85595	LR: 0.00020000	*
Steps: 18000	Loss: 48523.43750	PPL: 9.81263	bleu: 31.25021	LR: 0.00020000	*
Steps: 20250	Loss: 48678.35938	PPL: 9.88444	bleu: 33.84325	LR: 0.00020000	
Steps: 18750	Loss: 48798.91016	PPL: 9.94068	bleu: 33.13869	LR: 0.00020000	
Steps: 21000	Loss: 48272.50391	PPL: 9.69743	bleu: 32.93046	LR: 0.00020000	
Steps: 19500	Loss: 48129.44922	PPL: 9.63236	bleu: 32.85595	LR: 0.00020000	*
Steps: 21750	Loss: 48264.48438	PPL: 9.69377	bleu: 33.28089	LR: 0.00020000	
Steps: 20250	Loss: 48678.35938	PPL: 9.88444	bleu: 33.84325	LR: 0.00020000	
Steps: 22500	Loss: 48273.73047	PPL: 9.69799	bleu: 33.01945	LR: 0.00020000	
Steps: 21000	Loss: 48272.50391	PPL: 9.69743	bleu: 32.93046	LR: 0.00020000	
Steps: 23250	Loss: 48062.67578	PPL: 9.60214	bleu: 33.68242	LR: 0.00020000	*
Steps: 21750	Loss: 48264.48438	PPL: 9.69377	bleu: 33.28089	LR: 0.00020000	
Steps: 22500	Loss: 48273.73047	PPL: 9.69799	bleu: 33.01945	LR: 0.00020000	
Steps: 24000	Loss: 48933.11328	PPL: 10.00366	bleu: 32.90788	LR: 0.00020000	
Steps: 23250	Loss: 48062.67578	PPL: 9.60214	bleu: 33.68242	LR: 0.00020000	*
Steps: 24750	Loss: 48151.20312	PPL: 9.64223	bleu: 34.69531	LR: 0.00020000	
Steps: 25500	Loss: 48175.39062	PPL: 9.65321	bleu: 34.89126	LR: 0.00020000	
Steps: 24000	Loss: 48933.11328	PPL: 10.00366	bleu: 32.90788	LR: 0.00020000	
Steps: 24750	Loss: 48151.20312	PPL: 9.64223	bleu: 34.69531	LR: 0.00020000	
Steps: 26250	Loss: 48427.87500	PPL: 9.76860	bleu: 34.68369	LR: 0.00020000	
Steps: 25500	Loss: 48175.39062	PPL: 9.65321	bleu: 34.89126	LR: 0.00020000	
Steps: 27000	Loss: 48862.94922	PPL: 9.97068	bleu: 35.25137	LR: 0.00020000	
Steps: 27750	Loss: 48727.16406	PPL: 9.90717	bleu: 35.82276	LR: 0.00020000	
Steps: 26250	Loss: 48427.87500	PPL: 9.76860	bleu: 34.68369	LR: 0.00020000	
Steps: 28500	Loss: 48624.03906	PPL: 9.85920	bleu: 35.88538	LR: 0.00020000	
Steps: 27000	Loss: 48862.94922	PPL: 9.97068	bleu: 35.25137	LR: 0.00020000	
Steps: 29250	Loss: 48766.01562	PPL: 9.92530	bleu: 36.02559	LR: 0.00020000	
Steps: 27750	Loss: 48727.16406	PPL: 9.90717	bleu: 35.82276	LR: 0.00020000	
Steps: 28500	Loss: 48624.03906	PPL: 9.85920	bleu: 35.88538	LR: 0.00020000	
Steps: 29250	Loss: 48766.01562	PPL: 9.92530	bleu: 36.02559	LR: 0.00020000	
