num_heads_enc: 2	num_heads_dec: 2	dropout: 0.1	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 128
Steps: 750	Loss: 105324.17188	PPL: 142.15211	bleu: 0.00144	LR: 0.00020000	*
Steps: 1500	Loss: 95507.30469	PPL: 89.55782	bleu: 0.00000	LR: 0.00020000	*
Steps: 2250	Loss: 89665.24219	PPL: 68.02926	bleu: 2.36114	LR: 0.00020000	*
Steps: 3000	Loss: 84711.93750	PPL: 53.88323	bleu: 3.49810	LR: 0.00020000	*
Steps: 3750	Loss: 80977.31250	PPL: 45.19813	bleu: 3.98898	LR: 0.00020000	*
Steps: 4500	Loss: 78928.57812	PPL: 41.04363	bleu: 6.44908	LR: 0.00020000	*
Steps: 5250	Loss: 75735.05469	PPL: 35.31607	bleu: 6.50259	LR: 0.00020000	*
Steps: 6000	Loss: 73059.36719	PPL: 31.13745	bleu: 7.66511	LR: 0.00020000	*
Steps: 6750	Loss: 70851.96875	PPL: 28.06502	bleu: 9.15047	LR: 0.00020000	*
Steps: 7500	Loss: 68515.12500	PPL: 25.14212	bleu: 9.74237	LR: 0.00020000	*
Steps: 8250	Loss: 66728.18750	PPL: 23.11416	bleu: 12.22849	LR: 0.00020000	*
Steps: 9000	Loss: 65021.59766	PPL: 21.33028	bleu: 13.58824	LR: 0.00020000	*
Steps: 9750	Loss: 64126.08594	PPL: 20.44998	bleu: 14.17459	LR: 0.00020000	*
Steps: 10500	Loss: 62406.77344	PPL: 18.86042	bleu: 15.27293	LR: 0.00020000	*
Steps: 11250	Loss: 61358.75781	PPL: 17.95274	bleu: 16.49808	LR: 0.00020000	*
Steps: 12000	Loss: 60334.69922	PPL: 17.10802	bleu: 17.75099	LR: 0.00020000	*
Steps: 12750	Loss: 59535.78516	PPL: 16.47671	bleu: 17.74579	LR: 0.00020000	*
Steps: 13500	Loss: 58508.34375	PPL: 15.69894	bleu: 18.87640	LR: 0.00020000	*
Steps: 14250	Loss: 58179.81641	PPL: 15.45807	bleu: 20.05937	LR: 0.00020000	*
Steps: 15000	Loss: 56972.13281	PPL: 14.60397	bleu: 19.23397	LR: 0.00020000	*
Steps: 15750	Loss: 56446.17969	PPL: 14.24692	bleu: 19.52802	LR: 0.00020000	*
Steps: 16500	Loss: 55740.74609	PPL: 13.78169	bleu: 22.05313	LR: 0.00020000	*
Steps: 17250	Loss: 55500.29688	PPL: 13.62661	bleu: 21.76753	LR: 0.00020000	*
Steps: 18000	Loss: 55032.45312	PPL: 13.32985	bleu: 21.29571	LR: 0.00020000	*
Steps: 18750	Loss: 54811.44141	PPL: 13.19192	bleu: 21.43979	LR: 0.00020000	*
Steps: 19500	Loss: 53926.55078	PPL: 12.65382	bleu: 23.01615	LR: 0.00020000	*
Steps: 20250	Loss: 54269.32812	PPL: 12.85960	bleu: 23.38518	LR: 0.00020000	
Steps: 21000	Loss: 53291.85156	PPL: 12.28142	bleu: 24.98315	LR: 0.00020000	*
Steps: 21750	Loss: 53056.57031	PPL: 12.14618	bleu: 24.80448	LR: 0.00020000	*
Steps: 22500	Loss: 52833.31250	PPL: 12.01923	bleu: 23.90324	LR: 0.00020000	*
Steps: 23250	Loss: 52815.99219	PPL: 12.00943	bleu: 26.05968	LR: 0.00020000	*
Steps: 24000	Loss: 52683.15234	PPL: 11.93458	bleu: 26.66866	LR: 0.00020000	*
Steps: 24750	Loss: 52127.63281	PPL: 11.62661	bleu: 26.87490	LR: 0.00020000	*
Steps: 25500	Loss: 51987.60156	PPL: 11.55023	bleu: 26.13754	LR: 0.00020000	*
Steps: 26250	Loss: 51946.38672	PPL: 11.52785	bleu: 28.53872	LR: 0.00020000	*
Steps: 27000	Loss: 51758.94141	PPL: 11.42660	bleu: 28.13947	LR: 0.00020000	*
Steps: 27750	Loss: 51609.90234	PPL: 11.34673	bleu: 26.45647	LR: 0.00020000	*
Steps: 28500	Loss: 51390.64453	PPL: 11.23025	bleu: 28.83540	LR: 0.00020000	*
Steps: 29250	Loss: 51519.83203	PPL: 11.29873	bleu: 29.13206	LR: 0.00020000	
