num_heads_enc: 2	num_heads_dec: 2	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 256
Steps: 750	Loss: 95114.77344	PPL: 87.91851	bleu: 0.20045	LR: 0.00020000	*
Steps: 1500	Loss: 83539.21094	PPL: 50.98986	bleu: 3.62775	LR: 0.00020000	*
Steps: 2250	Loss: 74335.52344	PPL: 33.06487	bleu: 6.04906	LR: 0.00020000	*
Steps: 3000	Loss: 67717.45312	PPL: 24.21576	bleu: 11.91737	LR: 0.00020000	*
Steps: 3750	Loss: 62891.79688	PPL: 19.29590	bleu: 14.55075	LR: 0.00020000	*
Steps: 4500	Loss: 59147.37109	PPL: 16.17825	bleu: 18.78191	LR: 0.00020000	*
Steps: 5250	Loss: 56677.84375	PPL: 14.40310	bleu: 19.78358	LR: 0.00020000	*
Steps: 6000	Loss: 54501.63672	PPL: 13.00097	bleu: 23.36204	LR: 0.00020000	*
Steps: 6750	Loss: 53234.39062	PPL: 12.24826	bleu: 24.11741	LR: 0.00020000	*
Steps: 7500	Loss: 52181.26953	PPL: 11.65599	bleu: 24.56262	LR: 0.00020000	*
Steps: 8250	Loss: 51235.34375	PPL: 11.14846	bleu: 27.25921	LR: 0.00020000	*
Steps: 9000	Loss: 50782.93359	PPL: 10.91360	bleu: 26.75864	LR: 0.00020000	*
Steps: 9750	Loss: 50125.50391	PPL: 10.58110	bleu: 28.55696	LR: 0.00020000	*
Steps: 10500	Loss: 49623.36719	PPL: 10.33398	bleu: 31.34529	LR: 0.00020000	*
Steps: 11250	Loss: 49271.00391	PPL: 10.16402	bleu: 30.10028	LR: 0.00020000	*
Steps: 12000	Loss: 48921.81250	PPL: 9.99835	bleu: 31.87665	LR: 0.00020000	*
Steps: 12750	Loss: 48967.32422	PPL: 10.01978	bleu: 32.80329	LR: 0.00020000	
Steps: 13500	Loss: 49113.75781	PPL: 10.08908	bleu: 32.71950	LR: 0.00020000	
Steps: 14250	Loss: 49011.95703	PPL: 10.04085	bleu: 34.54367	LR: 0.00020000	
