num_heads_enc: 2	num_heads_dec: 4	dropout: 0.2	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 256
Steps: 750	Loss: 103792.17188	PPL: 132.26363	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 92632.72656	PPL: 78.22562	bleu: 0.00000	LR: 0.00020000	*
Steps: 2250	Loss: 85260.33594	PPL: 55.29202	bleu: 4.17013	LR: 0.00020000	*
Steps: 1500	Loss: 92632.72656	PPL: 78.22562	bleu: 0.00000	LR: 0.00020000	*
Steps: 3000	Loss: 80271.13281	PPL: 43.72065	bleu: 5.56554	LR: 0.00020000	*
Steps: 2250	Loss: 85260.33594	PPL: 55.29202	bleu: 4.17013	LR: 0.00020000	*
Steps: 3750	Loss: 76488.89844	PPL: 36.59151	bleu: 5.59728	LR: 0.00020000	*
Steps: 3000	Loss: 80271.13281	PPL: 43.72065	bleu: 5.56554	LR: 0.00020000	*
Steps: 4500	Loss: 73495.88281	PPL: 31.78375	bleu: 6.70755	LR: 0.00020000	*
Steps: 3750	Loss: 76488.89844	PPL: 36.59151	bleu: 5.59728	LR: 0.00020000	*
Steps: 5250	Loss: 71054.60938	PPL: 28.33395	bleu: 7.65577	LR: 0.00020000	*
Steps: 4500	Loss: 73495.88281	PPL: 31.78375	bleu: 6.70755	LR: 0.00020000	*
Steps: 6000	Loss: 68967.21875	PPL: 25.68280	bleu: 8.20177	LR: 0.00020000	*
Steps: 5250	Loss: 71054.60938	PPL: 28.33395	bleu: 7.65577	LR: 0.00020000	*
Steps: 6750	Loss: 66981.25781	PPL: 23.39110	bleu: 10.09916	LR: 0.00020000	*
Steps: 6000	Loss: 68967.21875	PPL: 25.68280	bleu: 8.20177	LR: 0.00020000	*
Steps: 7500	Loss: 65087.57031	PPL: 21.39661	bleu: 10.10050	LR: 0.00020000	*
Steps: 6750	Loss: 66981.25781	PPL: 23.39110	bleu: 10.09916	LR: 0.00020000	*
Steps: 8250	Loss: 63159.86328	PPL: 19.54088	bleu: 11.44267	LR: 0.00020000	*
Steps: 7500	Loss: 65087.57031	PPL: 21.39661	bleu: 10.10050	LR: 0.00020000	*
Steps: 9000	Loss: 62038.32422	PPL: 18.53619	bleu: 13.41726	LR: 0.00020000	*
Steps: 8250	Loss: 63159.86328	PPL: 19.54088	bleu: 11.44267	LR: 0.00020000	*
Steps: 9750	Loss: 60985.96875	PPL: 17.64051	bleu: 15.80383	LR: 0.00020000	*
Steps: 9000	Loss: 62038.32422	PPL: 18.53619	bleu: 13.41726	LR: 0.00020000	*
Steps: 10500	Loss: 59801.21484	PPL: 16.68382	bleu: 15.37244	LR: 0.00020000	*
Steps: 9750	Loss: 60985.96875	PPL: 17.64051	bleu: 15.80383	LR: 0.00020000	*
Steps: 11250	Loss: 58507.62109	PPL: 15.69840	bleu: 17.86010	LR: 0.00020000	*
Steps: 10500	Loss: 59801.21484	PPL: 16.68382	bleu: 15.37244	LR: 0.00020000	*
Steps: 12000	Loss: 57965.88672	PPL: 15.30322	bleu: 16.81346	LR: 0.00020000	*
Steps: 11250	Loss: 58507.62109	PPL: 15.69840	bleu: 17.86010	LR: 0.00020000	*
Steps: 12750	Loss: 57152.04297	PPL: 14.72815	bleu: 18.48074	LR: 0.00020000	*
Steps: 12000	Loss: 57965.88672	PPL: 15.30322	bleu: 16.81346	LR: 0.00020000	*
Steps: 13500	Loss: 56453.81641	PPL: 14.25204	bleu: 19.93273	LR: 0.00020000	*
Steps: 12750	Loss: 57152.04297	PPL: 14.72815	bleu: 18.48074	LR: 0.00020000	*
Steps: 14250	Loss: 56432.84375	PPL: 14.23798	bleu: 21.89343	LR: 0.00020000	*
Steps: 13500	Loss: 56453.81641	PPL: 14.25204	bleu: 19.93273	LR: 0.00020000	*
Steps: 14250	Loss: 56432.84375	PPL: 14.23798	bleu: 21.89343	LR: 0.00020000	*
