num_heads_enc: 2	num_heads_dec: 2	dropout: 0.1	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 256
Steps: 750	Loss: 103909.83594	PPL: 132.99806	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 92373.61719	PPL: 77.27748	bleu: 0.35216	LR: 0.00020000	*
Steps: 2250	Loss: 84934.83594	PPL: 54.45145	bleu: 4.19383	LR: 0.00020000	*
Steps: 3000	Loss: 80528.65625	PPL: 44.25376	bleu: 5.80580	LR: 0.00020000	*
Steps: 3750	Loss: 75907.78125	PPL: 35.60432	bleu: 6.26695	LR: 0.00020000	*
Steps: 4500	Loss: 72946.59375	PPL: 30.97263	bleu: 7.97948	LR: 0.00020000	*
Steps: 5250	Loss: 69869.01562	PPL: 26.79628	bleu: 8.57947	LR: 0.00020000	*
Steps: 6000	Loss: 67064.96094	PPL: 23.48343	bleu: 11.40846	LR: 0.00020000	*
Steps: 6750	Loss: 64401.24609	PPL: 20.71653	bleu: 12.99101	LR: 0.00020000	*
Steps: 7500	Loss: 62414.05859	PPL: 18.86689	bleu: 14.85442	LR: 0.00020000	*
Steps: 8250	Loss: 60616.92188	PPL: 17.33677	bleu: 16.59078	LR: 0.00020000	*
Steps: 9000	Loss: 59477.25781	PPL: 16.43139	bleu: 18.32207	LR: 0.00020000	*
Steps: 9750	Loss: 58430.66016	PPL: 15.64164	bleu: 18.75409	LR: 0.00020000	*
Steps: 10500	Loss: 57164.64844	PPL: 14.73689	bleu: 20.43524	LR: 0.00020000	*
Steps: 11250	Loss: 56042.91016	PPL: 13.97907	bleu: 22.47034	LR: 0.00020000	*
Steps: 12000	Loss: 55227.01562	PPL: 13.45247	bleu: 22.69930	LR: 0.00020000	*
Steps: 12750	Loss: 54526.76562	PPL: 13.01636	bleu: 23.91273	LR: 0.00020000	*
Steps: 13500	Loss: 53879.17969	PPL: 12.62564	bleu: 24.07903	LR: 0.00020000	*
Steps: 14250	Loss: 53773.21875	PPL: 12.56283	bleu: 25.04310	LR: 0.00020000	*
