num_heads_enc: 2	num_heads_dec: 4	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 128
Steps: 750	Loss: 97869.78125	PPL: 100.09002	bleu: 0.00000	LR: 0.00020000	*
Steps: 750	Loss: 97869.78125	PPL: 100.09002	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 89067.02344	PPL: 66.14067	bleu: 2.17546	LR: 0.00020000	*
Steps: 1500	Loss: 89067.02344	PPL: 66.14067	bleu: 2.17546	LR: 0.00020000	*
Steps: 2250	Loss: 80414.45312	PPL: 44.01655	bleu: 5.03976	LR: 0.00020000	*
Steps: 2250	Loss: 80414.45312	PPL: 44.01655	bleu: 5.03976	LR: 0.00020000	*
Steps: 3000	Loss: 74437.08594	PPL: 33.22330	bleu: 7.41892	LR: 0.00020000	*
Steps: 3000	Loss: 74437.08594	PPL: 33.22330	bleu: 7.41892	LR: 0.00020000	*
Steps: 3750	Loss: 69599.64062	PPL: 26.45871	bleu: 8.92813	LR: 0.00020000	*
Steps: 3750	Loss: 69599.64062	PPL: 26.45871	bleu: 8.92813	LR: 0.00020000	*
Steps: 4500	Loss: 66269.86719	PPL: 22.62093	bleu: 14.11500	LR: 0.00020000	*
Steps: 4500	Loss: 66269.86719	PPL: 22.62093	bleu: 14.11500	LR: 0.00020000	*
Steps: 5250	Loss: 62989.33203	PPL: 19.38468	bleu: 15.58459	LR: 0.00020000	*
Steps: 5250	Loss: 62989.33203	PPL: 19.38468	bleu: 15.58459	LR: 0.00020000	*
Steps: 6000	Loss: 60353.09375	PPL: 17.12283	bleu: 16.66212	LR: 0.00020000	*
Steps: 6000	Loss: 60353.09375	PPL: 17.12283	bleu: 16.66212	LR: 0.00020000	*
Steps: 6750	Loss: 59007.66406	PPL: 16.07222	bleu: 19.44753	LR: 0.00020000	*
Steps: 6750	Loss: 59007.66406	PPL: 16.07222	bleu: 19.44753	LR: 0.00020000	*
Steps: 7500	Loss: 56834.73438	PPL: 14.50984	bleu: 20.97692	LR: 0.00020000	*
Steps: 7500	Loss: 56834.73438	PPL: 14.50984	bleu: 20.97692	LR: 0.00020000	*
Steps: 8250	Loss: 55419.83203	PPL: 13.57510	bleu: 22.53076	LR: 0.00020000	*
Steps: 8250	Loss: 55419.83203	PPL: 13.57510	bleu: 22.53076	LR: 0.00020000	*
Steps: 9000	Loss: 54064.20312	PPL: 12.73606	bleu: 23.04264	LR: 0.00020000	*
Steps: 9000	Loss: 54064.20312	PPL: 12.73606	bleu: 23.04264	LR: 0.00020000	*
Steps: 9750	Loss: 53768.28516	PPL: 12.55992	bleu: 23.47994	LR: 0.00020000	*
Steps: 9750	Loss: 53768.28516	PPL: 12.55992	bleu: 23.47994	LR: 0.00020000	*
Steps: 10500	Loss: 52506.42578	PPL: 11.83573	bleu: 24.18653	LR: 0.00020000	*
Steps: 10500	Loss: 52506.42578	PPL: 11.83573	bleu: 24.18653	LR: 0.00020000	*
Steps: 11250	Loss: 51810.39062	PPL: 11.45430	bleu: 24.26814	LR: 0.00020000	*
Steps: 11250	Loss: 51810.39062	PPL: 11.45430	bleu: 24.26814	LR: 0.00020000	*
Steps: 12000	Loss: 51231.84375	PPL: 11.14663	bleu: 28.01468	LR: 0.00020000	*
Steps: 12000	Loss: 51231.84375	PPL: 11.14663	bleu: 28.01468	LR: 0.00020000	*
