num_heads_enc: 2	num_heads_dec: 8	dropout: 0.2	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 256
Steps: 1500	Loss: 82301.61719	PPL: 48.10478	bleu: 4.06604	LR: 0.00020000	*
Steps: 2250	Loss: 73386.27344	PPL: 31.62021	bleu: 7.10941	LR: 0.00020000	*
Steps: 750	Loss: 94801.25000	PPL: 86.63078	bleu: 0.00000	LR: 0.00020000	*
Steps: 3000	Loss: 67452.28906	PPL: 23.91544	bleu: 12.65361	LR: 0.00020000	*
Steps: 1500	Loss: 82301.61719	PPL: 48.10478	bleu: 4.06604	LR: 0.00020000	*
Steps: 3750	Loss: 62747.49219	PPL: 19.16529	bleu: 15.03400	LR: 0.00020000	*
Steps: 2250	Loss: 73386.27344	PPL: 31.62021	bleu: 7.10941	LR: 0.00020000	*
Steps: 4500	Loss: 59443.92578	PPL: 16.40563	bleu: 16.36374	LR: 0.00020000	*
Steps: 3000	Loss: 67452.28906	PPL: 23.91544	bleu: 12.65361	LR: 0.00020000	*
Steps: 5250	Loss: 56798.89062	PPL: 14.48539	bleu: 19.81735	LR: 0.00020000	*
Steps: 3750	Loss: 62747.49219	PPL: 19.16529	bleu: 15.03400	LR: 0.00020000	*
Steps: 6000	Loss: 55080.50781	PPL: 13.36003	bleu: 21.66104	LR: 0.00020000	*
Steps: 4500	Loss: 59443.92578	PPL: 16.40563	bleu: 16.36374	LR: 0.00020000	*
Steps: 6750	Loss: 53529.46094	PPL: 12.41953	bleu: 23.60925	LR: 0.00020000	*
Steps: 5250	Loss: 56798.89062	PPL: 14.48539	bleu: 19.81735	LR: 0.00020000	*
Steps: 7500	Loss: 52680.95703	PPL: 11.93335	bleu: 23.87053	LR: 0.00020000	*
Steps: 6000	Loss: 55080.50781	PPL: 13.36003	bleu: 21.66104	LR: 0.00020000	*
Steps: 8250	Loss: 51698.09766	PPL: 11.39393	bleu: 25.23343	LR: 0.00020000	*
Steps: 6750	Loss: 53529.46094	PPL: 12.41953	bleu: 23.60925	LR: 0.00020000	*
Steps: 9000	Loss: 51330.39062	PPL: 11.19845	bleu: 27.52218	LR: 0.00020000	*
Steps: 7500	Loss: 52680.95703	PPL: 11.93335	bleu: 23.87053	LR: 0.00020000	*
Steps: 9750	Loss: 50451.31641	PPL: 10.74460	bleu: 26.96952	LR: 0.00020000	*
Steps: 8250	Loss: 51698.09766	PPL: 11.39393	bleu: 25.23343	LR: 0.00020000	*
Steps: 10500	Loss: 50139.89062	PPL: 10.58826	bleu: 28.93005	LR: 0.00020000	*
Steps: 9000	Loss: 51330.39062	PPL: 11.19845	bleu: 27.52218	LR: 0.00020000	*
Steps: 11250	Loss: 50080.71875	PPL: 10.55882	bleu: 30.01285	LR: 0.00020000	*
Steps: 9750	Loss: 50451.31641	PPL: 10.74460	bleu: 26.96952	LR: 0.00020000	*
Steps: 12000	Loss: 49776.23828	PPL: 10.40859	bleu: 30.41304	LR: 0.00020000	*
Steps: 10500	Loss: 50139.89062	PPL: 10.58826	bleu: 28.93005	LR: 0.00020000	*
Steps: 12750	Loss: 49928.34375	PPL: 10.48337	bleu: 30.90586	LR: 0.00020000	
Steps: 11250	Loss: 50080.71875	PPL: 10.55882	bleu: 30.01285	LR: 0.00020000	*
Steps: 13500	Loss: 49685.08594	PPL: 10.36404	bleu: 32.04164	LR: 0.00020000	*
Steps: 12000	Loss: 49776.23828	PPL: 10.40859	bleu: 30.41304	LR: 0.00020000	*
Steps: 14250	Loss: 49919.39453	PPL: 10.47896	bleu: 32.63093	LR: 0.00020000	
Steps: 12750	Loss: 49928.34375	PPL: 10.48337	bleu: 30.90586	LR: 0.00020000	
Steps: 13500	Loss: 49685.08594	PPL: 10.36404	bleu: 32.04164	LR: 0.00020000	*
Steps: 14250	Loss: 49919.39453	PPL: 10.47896	bleu: 32.63093	LR: 0.00020000	
