num_heads_enc: 2	num_heads_dec: 4	dropout: 0.1	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 256
Steps: 750	Loss: 103552.31250	PPL: 130.77895	bleu: 0.00000	LR: 0.00020000	*
Steps: 750	Loss: 103552.31250	PPL: 130.77895	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 92175.17969	PPL: 76.55916	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 92175.17969	PPL: 76.55916	bleu: 0.00000	LR: 0.00020000	*
Steps: 2250	Loss: 84830.15625	PPL: 54.18386	bleu: 4.38550	LR: 0.00020000	*
Steps: 2250	Loss: 84830.15625	PPL: 54.18386	bleu: 4.38550	LR: 0.00020000	*
Steps: 3000	Loss: 79976.89062	PPL: 43.11938	bleu: 5.22448	LR: 0.00020000	*
Steps: 3000	Loss: 79976.89062	PPL: 43.11938	bleu: 5.22448	LR: 0.00020000	*
Steps: 3750	Loss: 75997.75000	PPL: 35.75539	bleu: 6.11020	LR: 0.00020000	*
Steps: 3750	Loss: 75997.75000	PPL: 35.75539	bleu: 6.11020	LR: 0.00020000	*
Steps: 4500	Loss: 72844.92969	PPL: 30.82479	bleu: 7.67827	LR: 0.00020000	*
Steps: 4500	Loss: 72844.92969	PPL: 30.82479	bleu: 7.67827	LR: 0.00020000	*
Steps: 5250	Loss: 69751.32031	PPL: 26.64826	bleu: 8.90459	LR: 0.00020000	*
Steps: 5250	Loss: 69751.32031	PPL: 26.64826	bleu: 8.90459	LR: 0.00020000	*
Steps: 6000	Loss: 67062.07812	PPL: 23.48025	bleu: 10.68809	LR: 0.00020000	*
Steps: 6750	Loss: 64737.91016	PPL: 21.04739	bleu: 12.88331	LR: 0.00020000	*
Steps: 6000	Loss: 67062.07812	PPL: 23.48025	bleu: 10.68809	LR: 0.00020000	*
Steps: 7500	Loss: 62833.23828	PPL: 19.24279	bleu: 14.25035	LR: 0.00020000	*
Steps: 6750	Loss: 64737.91016	PPL: 21.04739	bleu: 12.88331	LR: 0.00020000	*
Steps: 8250	Loss: 61115.28906	PPL: 17.74820	bleu: 15.55787	LR: 0.00020000	*
Steps: 7500	Loss: 62833.23828	PPL: 19.24279	bleu: 14.25035	LR: 0.00020000	*
Steps: 9000	Loss: 60149.49609	PPL: 16.95955	bleu: 16.98875	LR: 0.00020000	*
Steps: 8250	Loss: 61115.28906	PPL: 17.74820	bleu: 15.55787	LR: 0.00020000	*
Steps: 9750	Loss: 59098.01172	PPL: 16.14071	bleu: 19.02183	LR: 0.00020000	*
Steps: 9000	Loss: 60149.49609	PPL: 16.95955	bleu: 16.98875	LR: 0.00020000	*
Steps: 10500	Loss: 57409.12500	PPL: 14.90744	bleu: 19.92981	LR: 0.00020000	*
Steps: 9750	Loss: 59098.01172	PPL: 16.14071	bleu: 19.02183	LR: 0.00020000	*
Steps: 11250	Loss: 56365.28516	PPL: 14.19278	bleu: 20.62189	LR: 0.00020000	*
Steps: 10500	Loss: 57409.12500	PPL: 14.90744	bleu: 19.92981	LR: 0.00020000	*
Steps: 12000	Loss: 55742.77734	PPL: 13.78301	bleu: 21.01549	LR: 0.00020000	*
Steps: 11250	Loss: 56365.28516	PPL: 14.19278	bleu: 20.62189	LR: 0.00020000	*
Steps: 12750	Loss: 55277.85938	PPL: 13.48470	bleu: 22.92960	LR: 0.00020000	*
Steps: 12000	Loss: 55742.77734	PPL: 13.78301	bleu: 21.01549	LR: 0.00020000	*
Steps: 13500	Loss: 54559.16406	PPL: 13.03622	bleu: 22.91483	LR: 0.00020000	*
Steps: 12750	Loss: 55277.85938	PPL: 13.48470	bleu: 22.92960	LR: 0.00020000	*
Steps: 14250	Loss: 54336.82031	PPL: 12.90052	bleu: 24.19210	LR: 0.00020000	*
Steps: 13500	Loss: 54559.16406	PPL: 13.03622	bleu: 22.91483	LR: 0.00020000	*
Steps: 14250	Loss: 54336.82031	PPL: 12.90052	bleu: 24.19210	LR: 0.00020000	*
