num_heads_enc: 2	num_heads_dec: 8	dropout: 0.2	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 128
Steps: 750	Loss: 97811.54688	PPL: 99.81607	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 89539.29688	PPL: 67.62720	bleu: 2.38218	LR: 0.00020000	*
Steps: 750	Loss: 97811.54688	PPL: 99.81607	bleu: 0.00000	LR: 0.00020000	*
Steps: 2250	Loss: 82304.07031	PPL: 48.11034	bleu: 4.02813	LR: 0.00020000	*
Steps: 1500	Loss: 89539.29688	PPL: 67.62720	bleu: 2.38218	LR: 0.00020000	*
Steps: 3000	Loss: 76564.57812	PPL: 36.72208	bleu: 5.19193	LR: 0.00020000	*
Steps: 2250	Loss: 82304.07031	PPL: 48.11034	bleu: 4.02813	LR: 0.00020000	*
Steps: 3750	Loss: 72314.92969	PPL: 30.06542	bleu: 7.29696	LR: 0.00020000	*
Steps: 3000	Loss: 76564.57812	PPL: 36.72208	bleu: 5.19193	LR: 0.00020000	*
Steps: 4500	Loss: 69122.57812	PPL: 25.87128	bleu: 10.02063	LR: 0.00020000	*
Steps: 3750	Loss: 72314.92969	PPL: 30.06542	bleu: 7.29696	LR: 0.00020000	*
Steps: 5250	Loss: 65990.83594	PPL: 22.32581	bleu: 12.73872	LR: 0.00020000	*
Steps: 4500	Loss: 69122.57812	PPL: 25.87128	bleu: 10.02063	LR: 0.00020000	*
Steps: 6000	Loss: 63304.48438	PPL: 19.67433	bleu: 12.32835	LR: 0.00020000	*
Steps: 5250	Loss: 65990.83594	PPL: 22.32581	bleu: 12.73872	LR: 0.00020000	*
Steps: 6750	Loss: 61888.79297	PPL: 18.40620	bleu: 13.70631	LR: 0.00020000	*
Steps: 6000	Loss: 63304.48438	PPL: 19.67433	bleu: 12.32835	LR: 0.00020000	*
Steps: 7500	Loss: 59427.06641	PPL: 16.39261	bleu: 14.74825	LR: 0.00020000	*
Steps: 6750	Loss: 61888.79297	PPL: 18.40620	bleu: 13.70631	LR: 0.00020000	*
Steps: 8250	Loss: 58074.17578	PPL: 15.38141	bleu: 17.83598	LR: 0.00020000	*
Steps: 7500	Loss: 59427.06641	PPL: 16.39261	bleu: 14.74825	LR: 0.00020000	*
Steps: 9000	Loss: 56647.96094	PPL: 14.38286	bleu: 18.39285	LR: 0.00020000	*
Steps: 8250	Loss: 58074.17578	PPL: 15.38141	bleu: 17.83598	LR: 0.00020000	*
Steps: 9750	Loss: 55880.32031	PPL: 13.87251	bleu: 18.54584	LR: 0.00020000	*
Steps: 9000	Loss: 56647.96094	PPL: 14.38286	bleu: 18.39285	LR: 0.00020000	*
Steps: 10500	Loss: 54965.31641	PPL: 13.28780	bleu: 20.62498	LR: 0.00020000	*
Steps: 9750	Loss: 55880.32031	PPL: 13.87251	bleu: 18.54584	LR: 0.00020000	*
Steps: 11250	Loss: 54535.77344	PPL: 13.02188	bleu: 20.79364	LR: 0.00020000	*
Steps: 10500	Loss: 54965.31641	PPL: 13.28780	bleu: 20.62498	LR: 0.00020000	*
Steps: 12000	Loss: 53473.98047	PPL: 12.38715	bleu: 22.53255	LR: 0.00020000	*
Steps: 11250	Loss: 54535.77344	PPL: 13.02188	bleu: 20.79364	LR: 0.00020000	*
Steps: 12750	Loss: 53094.52344	PPL: 12.16790	bleu: 24.23024	LR: 0.00020000	*
Steps: 12000	Loss: 53473.98047	PPL: 12.38715	bleu: 22.53255	LR: 0.00020000	*
Steps: 13500	Loss: 52443.34375	PPL: 11.80064	bleu: 25.15470	LR: 0.00020000	*
Steps: 12750	Loss: 53094.52344	PPL: 12.16790	bleu: 24.23024	LR: 0.00020000	*
Steps: 14250	Loss: 52592.05859	PPL: 11.88353	bleu: 23.09833	LR: 0.00020000	
Steps: 13500	Loss: 52443.34375	PPL: 11.80064	bleu: 25.15470	LR: 0.00020000	*
Steps: 15000	Loss: 51681.42969	PPL: 11.38499	bleu: 24.86696	LR: 0.00020000	*
Steps: 14250	Loss: 52592.05859	PPL: 11.88353	bleu: 23.09833	LR: 0.00020000	
Steps: 15750	Loss: 51677.25391	PPL: 11.38276	bleu: 24.70582	LR: 0.00020000	*
Steps: 15000	Loss: 51681.42969	PPL: 11.38499	bleu: 24.86696	LR: 0.00020000	*
Steps: 16500	Loss: 51106.57812	PPL: 11.08111	bleu: 25.52416	LR: 0.00020000	*
Steps: 15750	Loss: 51677.25391	PPL: 11.38276	bleu: 24.70582	LR: 0.00020000	*
Steps: 17250	Loss: 51399.95703	PPL: 11.23517	bleu: 27.51281	LR: 0.00020000	
Steps: 16500	Loss: 51106.57812	PPL: 11.08111	bleu: 25.52416	LR: 0.00020000	*
Steps: 18000	Loss: 50777.67188	PPL: 10.91090	bleu: 26.51265	LR: 0.00020000	*
Steps: 17250	Loss: 51399.95703	PPL: 11.23517	bleu: 27.51281	LR: 0.00020000	
Steps: 18750	Loss: 50885.24219	PPL: 10.96628	bleu: 27.87771	LR: 0.00020000	
Steps: 18000	Loss: 50777.67188	PPL: 10.91090	bleu: 26.51265	LR: 0.00020000	*
Steps: 19500	Loss: 50574.09375	PPL: 10.80686	bleu: 27.80403	LR: 0.00020000	*
Steps: 18750	Loss: 50885.24219	PPL: 10.96628	bleu: 27.87771	LR: 0.00020000	
Steps: 20250	Loss: 50940.69922	PPL: 10.99494	bleu: 28.13472	LR: 0.00020000	
Steps: 19500	Loss: 50574.09375	PPL: 10.80686	bleu: 27.80403	LR: 0.00020000	*
Steps: 21000	Loss: 50586.68750	PPL: 10.81327	bleu: 30.79628	LR: 0.00020000	
Steps: 20250	Loss: 50940.69922	PPL: 10.99494	bleu: 28.13472	LR: 0.00020000	
Steps: 21750	Loss: 50648.03906	PPL: 10.84453	bleu: 29.61500	LR: 0.00020000	
Steps: 21000	Loss: 50586.68750	PPL: 10.81327	bleu: 30.79628	LR: 0.00020000	
Steps: 22500	Loss: 50449.32031	PPL: 10.74359	bleu: 29.59854	LR: 0.00020000	*
Steps: 21750	Loss: 50648.03906	PPL: 10.84453	bleu: 29.61500	LR: 0.00020000	
Steps: 23250	Loss: 50666.35547	PPL: 10.85389	bleu: 30.38815	LR: 0.00020000	
Steps: 22500	Loss: 50449.32031	PPL: 10.74359	bleu: 29.59854	LR: 0.00020000	*
Steps: 24000	Loss: 50897.00781	PPL: 10.97235	bleu: 29.51257	LR: 0.00020000	
Steps: 23250	Loss: 50666.35547	PPL: 10.85389	bleu: 30.38815	LR: 0.00020000	
Steps: 24750	Loss: 50724.46875	PPL: 10.88362	bleu: 29.71455	LR: 0.00020000	
Steps: 24000	Loss: 50897.00781	PPL: 10.97235	bleu: 29.51257	LR: 0.00020000	
Steps: 25500	Loss: 50657.50391	PPL: 10.84937	bleu: 31.12314	LR: 0.00020000	
Steps: 26250	Loss: 51088.63281	PPL: 11.07175	bleu: 31.53131	LR: 0.00020000	
Steps: 24750	Loss: 50724.46875	PPL: 10.88362	bleu: 29.71455	LR: 0.00020000	
Steps: 27000	Loss: 50979.73438	PPL: 11.01515	bleu: 32.50005	LR: 0.00020000	
Steps: 25500	Loss: 50657.50391	PPL: 10.84937	bleu: 31.12314	LR: 0.00020000	
Steps: 27750	Loss: 51249.14453	PPL: 11.15571	bleu: 31.54170	LR: 0.00020000	
Steps: 26250	Loss: 51088.63281	PPL: 11.07175	bleu: 31.53131	LR: 0.00020000	
Steps: 28500	Loss: 51041.57812	PPL: 11.04726	bleu: 31.78092	LR: 0.00020000	
Steps: 27000	Loss: 50979.73438	PPL: 11.01515	bleu: 32.50005	LR: 0.00020000	
Steps: 29250	Loss: 51193.32422	PPL: 11.12644	bleu: 32.30318	LR: 0.00014000	
Steps: 27750	Loss: 51249.14453	PPL: 11.15571	bleu: 31.54170	LR: 0.00020000	
Steps: 28500	Loss: 51041.57812	PPL: 11.04726	bleu: 31.78092	LR: 0.00020000	
