num_heads_enc: 2	num_heads_dec: 4	dropout: 0.2	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 128
Steps: 750	Loss: 105710.57031	PPL: 144.76088	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 95915.09375	PPL: 91.29319	bleu: 0.00000	LR: 0.00020000	*
Steps: 1500	Loss: 95915.09375	PPL: 91.29319	bleu: 0.00000	LR: 0.00020000	*
Steps: 2250	Loss: 90113.64844	PPL: 69.48016	bleu: 1.47799	LR: 0.00020000	*
Steps: 2250	Loss: 90113.64844	PPL: 69.48016	bleu: 1.47799	LR: 0.00020000	*
Steps: 3000	Loss: 85237.61719	PPL: 55.23294	bleu: 4.36543	LR: 0.00020000	*
Steps: 3000	Loss: 85237.61719	PPL: 55.23294	bleu: 4.36543	LR: 0.00020000	*
Steps: 3750	Loss: 81781.81250	PPL: 46.94225	bleu: 4.14923	LR: 0.00020000	*
Steps: 3750	Loss: 81781.81250	PPL: 46.94225	bleu: 4.14923	LR: 0.00020000	*
Steps: 4500	Loss: 78960.38281	PPL: 41.10511	bleu: 3.89100	LR: 0.00020000	*
Steps: 4500	Loss: 78960.38281	PPL: 41.10511	bleu: 3.89100	LR: 0.00020000	*
Steps: 5250	Loss: 76496.48438	PPL: 36.60458	bleu: 5.48706	LR: 0.00020000	*
Steps: 5250	Loss: 76496.48438	PPL: 36.60458	bleu: 5.48706	LR: 0.00020000	*
Steps: 6000	Loss: 74243.94531	PPL: 32.92266	bleu: 5.63887	LR: 0.00020000	*
Steps: 6000	Loss: 74243.94531	PPL: 32.92266	bleu: 5.63887	LR: 0.00020000	*
Steps: 6750	Loss: 72655.62500	PPL: 30.55138	bleu: 7.56532	LR: 0.00020000	*
Steps: 6750	Loss: 72655.62500	PPL: 30.55138	bleu: 7.56532	LR: 0.00020000	*
Steps: 7500	Loss: 70811.01562	PPL: 28.01098	bleu: 8.76746	LR: 0.00020000	*
Steps: 7500	Loss: 70811.01562	PPL: 28.01098	bleu: 8.76746	LR: 0.00020000	*
Steps: 8250	Loss: 69161.30469	PPL: 25.91847	bleu: 9.61705	LR: 0.00020000	*
