num_heads_enc: 4	num_heads_dec: 2	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 256
Steps: 1500	Loss: 82711.93750	PPL: 49.04277	bleu: 4.92574	LR: 0.00020000	*
Steps: 750	Loss: 95001.35938	PPL: 87.45048	bleu: 0.33128	LR: 0.00020000	*
Steps: 2250	Loss: 73667.11719	PPL: 32.04093	bleu: 6.26455	LR: 0.00020000	*
Steps: 3000	Loss: 67107.39062	PPL: 23.53037	bleu: 11.90060	LR: 0.00020000	*
Steps: 1500	Loss: 82711.93750	PPL: 49.04277	bleu: 4.92574	LR: 0.00020000	*
Steps: 3750	Loss: 62379.69141	PPL: 18.83640	bleu: 15.24639	LR: 0.00020000	*
Steps: 2250	Loss: 73667.11719	PPL: 32.04093	bleu: 6.26455	LR: 0.00020000	*
Steps: 4500	Loss: 59169.37891	PPL: 16.19501	bleu: 18.70527	LR: 0.00020000	*
Steps: 3000	Loss: 67107.39062	PPL: 23.53037	bleu: 11.90060	LR: 0.00020000	*
Steps: 5250	Loss: 56848.45312	PPL: 14.51922	bleu: 20.46197	LR: 0.00020000	*
Steps: 3750	Loss: 62379.69141	PPL: 18.83640	bleu: 15.24639	LR: 0.00020000	*
Steps: 6000	Loss: 54819.31250	PPL: 13.19681	bleu: 23.96769	LR: 0.00020000	*
Steps: 4500	Loss: 59169.37891	PPL: 16.19501	bleu: 18.70527	LR: 0.00020000	*
Steps: 6750	Loss: 53073.33594	PPL: 12.15577	bleu: 23.83507	LR: 0.00020000	*
Steps: 5250	Loss: 56848.45312	PPL: 14.51922	bleu: 20.46197	LR: 0.00020000	*
